169 | 69 | 7924.98 | Ahorros
170 | 70 | 4955.88 | Corriente
171 | 71 | 1713.45 | Corriente
172 | 72 | 4379.35 | Ahorros
173 | 73 | 5719.84 | Ahorros
174 | 74 | 344.1 | Ahorros
175 | 75 | 7306.41 | Corriente
176 | 76 | 8724.52 | Ahorros
177 | 77 | 3898.39 | Corriente
178 | 78 | 9302.63 | Corriente
179 | 79 | 9515.16 | Corriente
180 | 80 | 1392.65 | Ahorros
181 | 81 | 6586.83 | Ahorros
182 | 82 | 4860.4 | Corriente
183 | 83 | 836.8 | Ahorros
184 | 84 | 8399.44 | Ahorros
185 | 85 | 8623.63 | Ahorros
186 | 86 | 8586.78 | Ahorros
187 | 87 | 530.36 | Ahorros
188 | 88 | 4937.32 | Corriente
189 | 89 | 6923.29 | Corriente
190 | 90 | 9534.16 | Ahorros
191 | 91 | 1667.47 | Ahorros
192 | 92 | 215.1 | Ahorros
193 | 93 | 7679.63 | Ahorros
194 | 94 | 5986.55 | Ahorros
195 | 95 | 334.61 | Ahorros
196 | 96 | 6925.29 | Corriente
197 | 97 | 5557.0 | Ahorros
198 | 98 | 4980.93 | Corriente
199 | 99 | 8706.52 | Ahorros
200 | 100 | 2.97 | Corriente
